"unitid","institution name","year","C2020_A.First or Second Major","C2020_A.CIP Code -  2020 Classification","CipTitle","C2020_A.Award Level code","C2020_A.Grand total","C2020_A.Grand total men","C2020_A.Grand total women","C2020_A.American Indian or Alaska Native total","C2020_A.American Indian or Alaska Native men","C2020_A.American Indian or Alaska Native women","C2020_A.Asian total","C2020_A.Asian men","C2020_A.Asian women","C2020_A.Black or African American total","C2020_A.Black or African American men","C2020_A.Black or African American women","C2020_A.Hispanic or Latino total","C2020_A.Hispanic or Latino men","C2020_A.Hispanic or Latino women","C2020_A.Native Hawaiian or Other Pacific Islander total","C2020_A.Native Hawaiian or Other Pacific Islander men","C2020_A.Native Hawaiian or Other Pacific Islander women","C2020_A.White total","C2020_A.White men","C2020_A.White women","C2020_A.Two or more races total","C2020_A.Two or more races men","C2020_A.Two or more races women","C2020_A.Race/ethnicity unknown total","C2020_A.Race/ethnicity unknown men","C2020_A.Race/ethnicity unknown women","C2020_A.Nonresident alien total","C2020_A.Nonresident alien men","C2020_A.Nonresident alien women","IDX_C"
"110671","University of California-Riverside","2020","Second major","'40.05'","Chemistry","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110671","University of California-Riverside","2020","Second major","'40.0501'","Chemistry, General","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110671","University of California-Riverside","2020","Second major","'40.0501'","Chemistry, General","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110671","University of California-Riverside","2020","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110671","University of California-Riverside","2020","Second major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110671","University of California-Riverside","2020","Second major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110671","University of California-Riverside","2020","Second major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110671","University of California-Riverside","2020","Second major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110671","University of California-Riverside","2020","Second major","'40.0601'","Geology/Earth Science, General","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110671","University of California-Riverside","2020","Second major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40'","Physical Sciences","Bachelor's degree","324","230","94","0","0","0","41","20","21","2","2","0","65","46","19","0","0","0","138","102","36","28","20","8","4","3","1","46","37","9","-2"
"110705","University of California-Santa Barbara","2020","First major","'40'","Physical Sciences","Master's degree","38","30","8","0","0","0","2","2","0","0","0","0","2","2","0","0","0","0","20","15","5","0","0","0","0","0","0","14","11","3","-2"
"110705","University of California-Santa Barbara","2020","First major","'40'","Physical Sciences","Degrees total","423","304","119","1","1","0","52","26","26","2","2","0","73","51","22","0","0","0","193","146","47","28","20","8","6","4","2","68","54","14","-2"
"110705","University of California-Santa Barbara","2020","First major","'40'","Physical Sciences","Degrees/certificates total","423","304","119","1","1","0","52","26","26","2","2","0","73","51","22","0","0","0","193","146","47","28","20","8","6","4","2","68","54","14","-2"
"110705","University of California-Santa Barbara","2020","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","61","44","17","1","1","0","9","4","5","0","0","0","6","3","3","0","0","0","35","29","6","0","0","0","2","1","1","8","6","2","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.05'","Chemistry","Bachelor's degree","99","55","44","0","0","0","16","4","12","1","1","0","23","12","11","0","0","0","38","24","14","7","3","4","1","1","0","13","10","3","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.05'","Chemistry","Master's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.05'","Chemistry","Degrees total","118","69","49","0","0","0","18","6","12","1","1","0","27","14","13","0","0","0","48","32","16","7","3","4","1","1","0","16","12","4","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.05'","Chemistry","Degrees/certificates total","118","69","49","0","0","0","18","6","12","1","1","0","27","14","13","0","0","0","48","32","16","7","3","4","1","1","0","16","12","4","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.05'","Chemistry","Doctor's degree - research/scholarship","18","14","4","0","0","0","2","2","0","0","0","0","4","2","2","0","0","0","9","8","1","0","0","0","0","0","0","3","2","1","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0501'","Chemistry, General","Bachelor's degree","91","52","39","0","0","0","15","4","11","1","1","0","23","12","11","0","0","0","32","21","11","6","3","3","1","1","0","13","10","3","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0501'","Chemistry, General","Master's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0501'","Chemistry, General","Degrees total","110","66","44","0","0","0","17","6","11","1","1","0","27","14","13","0","0","0","42","29","13","6","3","3","1","1","0","16","12","4","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0501'","Chemistry, General","Degrees/certificates total","110","66","44","0","0","0","17","6","11","1","1","0","27","14","13","0","0","0","42","29","13","6","3","3","1","1","0","16","12","4","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0501'","Chemistry, General","Doctor's degree - research/scholarship","18","14","4","0","0","0","2","2","0","0","0","0","4","2","2","0","0","0","9","8","1","0","0","0","0","0","0","3","2","1","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0599'","Chemistry, Other","Bachelor's degree","8","3","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","6","3","3","1","0","1","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0599'","Chemistry, Other","Degrees total","8","3","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","6","3","3","1","0","1","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0599'","Chemistry, Other","Degrees/certificates total","8","3","5","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","6","3","3","1","0","1","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","67","41","26","0","0","0","6","2","4","1","1","0","14","9","5","0","0","0","35","22","13","8","6","2","0","0","0","3","1","2","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","76","47","29","0","0","0","6","2","4","1","1","0","14","9","5","0","0","0","42","27","15","8","6","2","2","1","1","3","1","2","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","76","47","29","0","0","0","6","2","4","1","1","0","14","9","5","0","0","0","42","27","15","8","6","2","2","1","1","3","1","2","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Doctor's degree - research/scholarship","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","61","37","24","0","0","0","6","2","4","0","0","0","14","9","5","0","0","0","32","19","13","7","6","1","0","0","0","2","1","1","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0601'","Geology/Earth Science, General","Master's degree","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0601'","Geology/Earth Science, General","Degrees total","70","43","27","0","0","0","6","2","4","0","0","0","14","9","5","0","0","0","39","24","15","7","6","1","2","1","1","2","1","1","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","70","43","27","0","0","0","6","2","4","0","0","0","14","9","5","0","0","0","39","24","15","7","6","1","2","1","1","2","1","1","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0601'","Geology/Earth Science, General","Doctor's degree - research/scholarship","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0603'","Geophysics and Seismology","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0603'","Geophysics and Seismology","Master's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0603'","Geophysics and Seismology","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0603'","Geophysics and Seismology","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0605'","Hydrology and Water Resources Science","Bachelor's degree","6","4","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","3","0","1","0","1","0","0","0","1","0","1","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0605'","Hydrology and Water Resources Science","Degrees total","6","4","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","3","0","1","0","1","0","0","0","1","0","1","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0605'","Hydrology and Water Resources Science","Degrees/certificates total","6","4","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","3","3","0","1","0","1","0","0","0","1","0","1","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.08'","Physics","Bachelor's degree","158","134","24","0","0","0","19","14","5","0","0","0","28","25","3","0","0","0","65","56","9","13","11","2","3","2","1","30","26","4","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.08'","Physics","Master's degree","21","18","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","8","7","1","0","0","0","0","0","0","12","10","2","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.08'","Physics","Degrees total","199","167","32","1","1","0","24","15","9","0","0","0","30","26","4","0","0","0","84","74","10","13","11","2","3","2","1","44","38","6","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.08'","Physics","Degrees/certificates total","199","167","32","1","1","0","24","15","9","0","0","0","30","26","4","0","0","0","84","74","10","13","11","2","3","2","1","44","38","6","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.08'","Physics","Doctor's degree - research/scholarship","20","15","5","1","1","0","5","1","4","0","0","0","1","0","1","0","0","0","11","11","0","0","0","0","0","0","0","2","2","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0801'","Physics, General","Bachelor's degree","158","134","24","0","0","0","19","14","5","0","0","0","28","25","3","0","0","0","65","56","9","13","11","2","3","2","1","30","26","4","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0801'","Physics, General","Master's degree","21","18","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","8","7","1","0","0","0","0","0","0","12","10","2","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0801'","Physics, General","Degrees total","199","167","32","1","1","0","24","15","9","0","0","0","30","26","4","0","0","0","84","74","10","13","11","2","3","2","1","44","38","6","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0801'","Physics, General","Degrees/certificates total","199","167","32","1","1","0","24","15","9","0","0","0","30","26","4","0","0","0","84","74","10","13","11","2","3","2","1","44","38","6","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.0801'","Physics, General","Doctor's degree - research/scholarship","20","15","5","1","1","0","5","1","4","0","0","0","1","0","1","0","0","0","11","11","0","0","0","0","0","0","0","2","2","0","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.10'","Materials Sciences","Master's degree","10","8","2","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","5","4","1","0","0","0","0","0","0","2","1","1","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.10'","Materials Sciences","Degrees total","30","21","9","0","0","0","4","3","1","0","0","0","2","2","0","0","0","0","19","13","6","0","0","0","0","0","0","5","3","2","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.10'","Materials Sciences","Degrees/certificates total","30","21","9","0","0","0","4","3","1","0","0","0","2","2","0","0","0","0","19","13","6","0","0","0","0","0","0","5","3","2","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.10'","Materials Sciences","Doctor's degree - research/scholarship","20","13","7","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","14","9","5","0","0","0","0","0","0","3","2","1","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.1001'","Materials Science","Master's degree","10","8","2","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","5","4","1","0","0","0","0","0","0","2","1","1","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.1001'","Materials Science","Degrees total","30","21","9","0","0","0","4","3","1","0","0","0","2","2","0","0","0","0","19","13","6","0","0","0","0","0","0","5","3","2","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.1001'","Materials Science","Degrees/certificates total","30","21","9","0","0","0","4","3","1","0","0","0","2","2","0","0","0","0","19","13","6","0","0","0","0","0","0","5","3","2","-2"
"110705","University of California-Santa Barbara","2020","First major","'40.1001'","Materials Science","Doctor's degree - research/scholarship","20","13","7","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","14","9","5","0","0","0","0","0","0","3","2","1","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40'","Physical Sciences","Bachelor's degree","6","3","3","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","1","0","1","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40'","Physical Sciences","Degrees total","6","3","3","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","1","0","1","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40'","Physical Sciences","Degrees/certificates total","6","3","3","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","1","0","1","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.05'","Chemistry","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.05'","Chemistry","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.05'","Chemistry","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.0501'","Chemistry, General","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.0501'","Chemistry, General","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.0601'","Geology/Earth Science, General","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.08'","Physics","Bachelor's degree","3","2","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.08'","Physics","Degrees total","3","2","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.08'","Physics","Degrees/certificates total","3","2","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.0801'","Physics, General","Bachelor's degree","3","2","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.0801'","Physics, General","Degrees total","3","2","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110705","University of California-Santa Barbara","2020","Second major","'40.0801'","Physics, General","Degrees/certificates total","3","2","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40'","Physical Sciences","Bachelor's degree","205","131","74","0","0","0","23","14","9","0","0","0","60","33","27","1","0","1","94","64","30","12","9","3","4","4","0","11","7","4","-2"
"110714","University of California-Santa Cruz","2020","First major","'40'","Physical Sciences","Master's degree","29","18","11","0","0","0","4","1","3","0","0","0","0","0","0","0","0","0","18","14","4","0","0","0","3","2","1","4","1","3","-2"
"110714","University of California-Santa Cruz","2020","First major","'40'","Physical Sciences","Degrees total","274","171","103","0","0","0","32","15","17","0","0","0","62","34","28","1","0","1","138","96","42","13","10","3","11","7","4","17","9","8","-2"
"110714","University of California-Santa Cruz","2020","First major","'40'","Physical Sciences","Degrees/certificates total","274","171","103","0","0","0","32","15","17","0","0","0","62","34","28","1","0","1","138","96","42","13","10","3","11","7","4","17","9","8","-2"
"110714","University of California-Santa Cruz","2020","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship","40","22","18","0","0","0","5","0","5","0","0","0","2","1","1","0","0","0","26","18","8","1","1","0","4","1","3","2","1","1","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.01'","Physical Sciences, General","Bachelor's degree","7","5","2","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.01'","Physical Sciences, General","Degrees total","7","5","2","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.01'","Physical Sciences, General","Degrees/certificates total","7","5","2","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0101'","Physical Sciences, General","Bachelor's degree","7","5","2","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0101'","Physical Sciences, General","Degrees total","7","5","2","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0101'","Physical Sciences, General","Degrees/certificates total","7","5","2","0","0","0","1","1","0","0","0","0","2","1","1","0","0","0","3","2","1","1","1","0","0","0","0","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.02'","Astronomy and Astrophysics","Bachelor's degree","28","14","14","0","0","0","4","3","1","0","0","0","7","3","4","0","0","0","15","8","7","2","0","2","0","0","0","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.02'","Astronomy and Astrophysics","Master's degree","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.02'","Astronomy and Astrophysics","Degrees total","35","17","18","0","0","0","6","3","3","0","0","0","7","3","4","0","0","0","17","9","8","2","0","2","2","1","1","1","1","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.02'","Astronomy and Astrophysics","Degrees/certificates total","35","17","18","0","0","0","6","3","3","0","0","0","7","3","4","0","0","0","17","9","8","2","0","2","2","1","1","1","1","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.02'","Astronomy and Astrophysics","Doctor's degree - research/scholarship","4","1","3","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0201'","Astronomy","Master's degree","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0201'","Astronomy","Degrees total","7","3","4","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","2","1","1","1","1","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0201'","Astronomy","Degrees/certificates total","7","3","4","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","2","1","1","1","1","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0201'","Astronomy","Doctor's degree - research/scholarship","4","1","3","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0202'","Astrophysics","Bachelor's degree","28","14","14","0","0","0","4","3","1","0","0","0","7","3","4","0","0","0","15","8","7","2","0","2","0","0","0","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0202'","Astrophysics","Degrees total","28","14","14","0","0","0","4","3","1","0","0","0","7","3","4","0","0","0","15","8","7","2","0","2","0","0","0","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0202'","Astrophysics","Degrees/certificates total","28","14","14","0","0","0","4","3","1","0","0","0","7","3","4","0","0","0","15","8","7","2","0","2","0","0","0","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.05'","Chemistry","Bachelor's degree","62","38","24","0","0","0","9","6","3","0","0","0","18","9","9","0","0","0","24","16","8","4","3","1","2","2","0","5","2","3","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.05'","Chemistry","Master's degree","8","3","5","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","3","0","3","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.05'","Chemistry","Degrees total","81","47","34","0","0","0","14","7","7","0","0","0","20","10","10","0","0","0","28","19","9","5","4","1","5","4","1","9","3","6","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.05'","Chemistry","Degrees/certificates total","81","47","34","0","0","0","14","7","7","0","0","0","20","10","10","0","0","0","28","19","9","5","4","1","5","4","1","9","3","6","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.05'","Chemistry","Doctor's degree - research/scholarship","11","6","5","0","0","0","3","0","3","0","0","0","2","1","1","0","0","0","3","2","1","1","1","0","1","1","0","1","1","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0501'","Chemistry, General","Bachelor's degree","62","38","24","0","0","0","9","6","3","0","0","0","18","9","9","0","0","0","24","16","8","4","3","1","2","2","0","5","2","3","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0501'","Chemistry, General","Master's degree","8","3","5","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","2","1","1","3","0","3","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0501'","Chemistry, General","Degrees total","81","47","34","0","0","0","14","7","7","0","0","0","20","10","10","0","0","0","28","19","9","5","4","1","5","4","1","9","3","6","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0501'","Chemistry, General","Degrees/certificates total","81","47","34","0","0","0","14","7","7","0","0","0","20","10","10","0","0","0","28","19","9","5","4","1","5","4","1","9","3","6","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.0501'","Chemistry, General","Doctor's degree - research/scholarship","11","6","5","0","0","0","3","0","3","0","0","0","2","1","1","0","0","0","3","2","1","1","1","0","1","1","0","1","1","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","65","36","29","0","0","0","6","3","3","0","0","0","22","9","13","1","0","1","30","18","12","3","3","0","0","0","0","3","3","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree","10","5","5","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","8","5","3","0","0","0","0","0","0","0","0","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","87","47","40","0","0","0","8","3","5","0","0","0","22","9","13","1","0","1","49","29","20","3","3","0","1","0","1","3","3","0","-2"
"110714","University of California-Santa Cruz","2020","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","87","47","40","0","0","0","8","3","5","0","0","0","22","9","13","1","0","1","49","29","20","3","3","0","1","0","1","3","3","0","-2"
