"unitid","institution name","year","S2020_IS.Instructional staff category","S2020_IS.Grand total","S2020_IS.Grand total men","S2020_IS.Grand total women","S2020_IS.American Indian or Alaska Native total","S2020_IS.American Indian or Alaska Native men","S2020_IS.American Indian or Alaska Native women","S2020_IS.Asian total","S2020_IS.Asian men","S2020_IS.Asian women","S2020_IS.Black or African American total","S2020_IS.Black or African American men","S2020_IS.Black or African American women","S2020_IS.Hispanic or Latino total","S2020_IS.Hispanic or Latino men","S2020_IS.Hispanic or Latino women","S2020_IS.Native Hawaiian or Other Pacific Islander total","S2020_IS.Native Hawaiian or Other Pacific Islander men","S2020_IS.Native Hawaiian or Other Pacific Islander women","S2020_IS.White total","S2020_IS.White men","S2020_IS.White women","S2020_IS.Two or more races total","S2020_IS.Two or more races men","S2020_IS.Two or more races women","S2020_IS.Race/ethnicity unknown total","S2020_IS.Race/ethnicity unknown men","S2020_IS.Race/ethnicity unknown women","S2020_IS.Nonresident alien total","S2020_IS.Nonresident alien men","S2020_IS.Nonresident alien women","IDX_HR"
"133951","Florida International University","2020","Not on tenure/no tenure system, instructors","413","208","205","2","1","1","26","12","14","25","7","18","122","54","68","0","0","0","198","108","90","4","1","3","0","0","0","36","25","11","-2"
"133951","Florida International University","2020","Not on tenure/no tenure system, lecturers","13","3","10","1","1","0","0","0","0","3","1","2","3","1","2","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","-2"
"133951","Florida International University","2020","Not on tenure/no tenure system, no academic rank","20","9","11","0","0","0","1","1","0","2","0","2","8","1","7","0","0","0","8","7","1","0","0","0","0","0","0","1","0","1","-2"
"133979","Florida Memorial University","2020","Tenured total","23","12","11","0","0","0","2","2","0","11","4","7","2","1","1","0","0","0","7","4","3","1","1","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2020","Tenured, professors","6","3","3","0","0","0","1","1","0","2","0","2","0","0","0","0","0","0","2","1","1","1","1","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2020","Tenured, associate professors","17","9","8","0","0","0","1","1","0","9","4","5","2","1","1","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2020","On-Tenure track total","30","18","12","1","1","0","1","1","0","18","10","8","6","4","2","0","0","0","3","2","1","1","0","1","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2020","On-tenure track, associate professors","9","4","5","0","0","0","0","0","0","6","3","3","2","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2020","On-tenure track, assistant professors","21","14","7","1","1","0","1","1","0","12","7","5","4","3","1","0","0","0","2","2","0","1","0","1","0","0","0","0","0","0","-2"
"133979","Florida Memorial University","2020","Not on tenure track/No tenure system system total","8","4","4","0","0","0","1","1","0","5","3","2","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"133979","Florida Memorial University","2020","Not on tenure/no tenure system, instructors","8","4","4","0","0","0","1","1","0","5","3","2","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","-2"
"134097","Florida State University","2020","Tenured total","835","554","281","2","2","0","126","93","33","33","16","17","34","22","12","0","0","0","623","408","215","6","3","3","8","7","1","3","3","0","-2"
"134097","Florida State University","2020","Tenured, professors","495","356","139","1","1","0","73","56","17","20","10","10","18","13","5","0","0","0","373","268","105","4","2","2","5","5","0","1","1","0","-2"
"134097","Florida State University","2020","Tenured, associate professors","340","198","142","1","1","0","53","37","16","13","6","7","16","9","7","0","0","0","250","140","110","2","1","1","3","2","1","2","2","0","-2"
"134097","Florida State University","2020","On-Tenure track total","324","171","153","0","0","0","42","22","20","21","10","11","20","10","10","0","0","0","182","93","89","12","7","5","0","0","0","47","29","18","-2"
"134097","Florida State University","2020","On-tenure track, professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","-2"
"134097","Florida State University","2020","On-tenure track, associate professors","18","10","8","0","0","0","3","1","2","2","1","1","0","0","0","0","0","0","12","7","5","0","0","0","0","0","0","1","1","0","-2"
"134097","Florida State University","2020","On-tenure track, assistant professors","304","159","145","0","0","0","39","21","18","19","9","10","20","10","10","0","0","0","169","85","84","11","6","5","0","0","0","46","28","18","-2"
"134097","Florida State University","2020","Not on tenure track/No tenure system system total","444","191","253","1","1","0","21","9","12","33","12","21","30","9","21","0","0","0","332","148","184","8","2","6","5","4","1","14","6","8","-2"
"134097","Florida State University","2020","Not on tenure/no tenure system, professors","14","6","8","0","0","0","0","0","0","1","1","0","2","0","2","0","0","0","9","4","5","1","0","1","1","1","0","0","0","0","-2"
"134097","Florida State University","2020","Not on tenure/no tenure system, associate professors","13","8","5","0","0","0","1","0","1","1","1","0","2","2","0","0","0","0","9","5","4","0","0","0","0","0","0","0","0","0","-2"
"134097","Florida State University","2020","Not on tenure/no tenure system, assistant professors","32","12","20","0","0","0","1","1","0","5","3","2","3","0","3","0","0","0","18","5","13","2","1","1","1","1","0","2","1","1","-2"
"134097","Florida State University","2020","Not on tenure/no tenure system, no academic rank","385","165","220","1","1","0","19","8","11","26","7","19","23","7","16","0","0","0","296","134","162","5","1","4","3","2","1","12","5","7","-2"
"135726","University of Miami","2020","Tenured total","815","585","230","2","2","0","116","86","30","21","14","7","90","59","31","0","0","0","568","412","156","4","2","2","6","5","1","8","5","3","-2"
"135726","University of Miami","2020","Tenured, professors","564","427","137","2","2","0","72","55","17","11","7","4","68","48","20","0","0","0","402","308","94","3","2","1","4","4","0","2","1","1","-2"
"135726","University of Miami","2020","Tenured, associate professors","251","158","93","0","0","0","44","31","13","10","7","3","22","11","11","0","0","0","166","104","62","1","0","1","2","1","1","6","4","2","-2"
"135726","University of Miami","2020","On-Tenure track total","202","119","83","0","0","0","29","17","12","10","5","5","26","15","11","0","0","0","97","55","42","0","0","0","4","3","1","36","24","12","-2"
"135726","University of Miami","2020","On-tenure track, professors","10","7","3","0","0","0","1","0","1","0","0","0","2","1","1","0","0","0","6","5","1","0","0","0","1","1","0","0","0","0","-2"
"135726","University of Miami","2020","On-tenure track, associate professors","30","22","8","0","0","0","8","6","2","0","0","0","4","3","1","0","0","0","14","9","5","0","0","0","1","1","0","3","3","0","-2"
"135726","University of Miami","2020","On-tenure track, assistant professors","161","90","71","0","0","0","20","11","9","10","5","5","20","11","9","0","0","0","76","41","35","0","0","0","2","1","1","33","21","12","-2"
"135726","University of Miami","2020","On-tenure track, instructors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"135726","University of Miami","2020","Not on tenure track/No tenure system system total","434","220","214","0","0","0","21","4","17","28","9","19","123","58","65","0","0","0","235","133","102","6","4","2","5","4","1","16","8","8","-2"
"135726","University of Miami","2020","Not on tenure/no tenure system, professors","21","16","5","0","0","0","1","0","1","1","0","1","6","4","2","0","0","0","13","12","1","0","0","0","0","0","0","0","0","0","-2"
"135726","University of Miami","2020","Not on tenure/no tenure system, associate professors","55","32","23","0","0","0","2","0","2","5","3","2","10","7","3","0","0","0","37","21","16","1","1","0","0","0","0","0","0","0","-2"
"135726","University of Miami","2020","Not on tenure/no tenure system, assistant professors","72","32","40","0","0","0","5","2","3","9","1","8","23","8","15","0","0","0","26","15","11","1","1","0","3","3","0","5","2","3","-2"
"135726","University of Miami","2020","Not on tenure/no tenure system, lecturers","286","140","146","0","0","0","13","2","11","13","5","8","84","39","45","0","0","0","159","85","74","4","2","2","2","1","1","11","6","5","-2"
"137351","University of South Florida","2020","Tenured total","853","543","310","1","1","0","132","99","33","37","18","19","35","18","17","1","1","0","589","373","216","23","9","14","10","8","2","25","16","9","-2"
"137351","University of South Florida","2020","Tenured, professors","451","317","134","1","1","0","68","62","6","11","6","5","17","12","5","0","0","0","332","222","110","13","6","7","5","4","1","4","4","0","-2"
"137351","University of South Florida","2020","Tenured, associate professors","402","226","176","0","0","0","64","37","27","26","12","14","18","6","12","1","1","0","257","151","106","10","3","7","5","4","1","21","12","9","-2"
"137351","University of South Florida","2020","On-Tenure track total","215","113","102","0","0","0","31","17","14","17","8","9","8","2","6","0","0","0","110","60","50","8","3","5","6","3","3","35","20","15","-2"
"137351","University of South Florida","2020","On-tenure track, professors","10","8","2","0","0","0","2","2","0","0","0","0","1","0","1","0","0","0","6","6","0","1","0","1","0","0","0","0","0","0","-2"
"137351","University of South Florida","2020","On-tenure track, associate professors","20","9","11","0","0","0","5","3","2","1","0","1","0","0","0","0","0","0","13","5","8","0","0","0","0","0","0","1","1","0","-2"
"137351","University of South Florida","2020","On-tenure track, assistant professors","185","96","89","0","0","0","24","12","12","16","8","8","7","2","5","0","0","0","91","49","42","7","3","4","6","3","3","34","19","15","-2"
"137351","University of South Florida","2020","Not on tenure track/No tenure system system total","978","447","531","2","2","0","105","45","60","51","20","31","67","33","34","0","0","0","629","285","344","47","17","30","42","20","22","35","25","10","-2"
"137351","University of South Florida","2020","Not on tenure/no tenure system, professors","50","33","17","0","0","0","4","2","2","1","0","1","4","2","2","0","0","0","34","23","11","4","3","1","2","2","0","1","1","0","-2"
"137351","University of South Florida","2020","Not on tenure/no tenure system, associate professors","112","55","57","1","1","0","15","7","8","5","3","2","12","8","4","0","0","0","68","31","37","7","4","3","3","1","2","1","0","1","-2"
"137351","University of South Florida","2020","Not on tenure/no tenure system, assistant professors","327","153","174","1","1","0","46","22","24","17","5","12","29","16","13","0","0","0","174","79","95","18","5","13","25","12","13","17","13","4","-2"
"137351","University of South Florida","2020","Not on tenure/no tenure system, instructors","455","187","268","0","0","0","35","11","24","27","12","15","21","7","14","0","0","0","334","138","196","17","5","12","5","3","2","16","11","5","-2"
"137351","University of South Florida","2020","Not on tenure/no tenure system, no academic rank","34","19","15","0","0","0","5","3","2","1","0","1","1","0","1","0","0","0","19","14","5","1","0","1","7","2","5","0","0","0","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","Tenured total","662","517","145","0","0","0","177","138","39","20","12","8","23","17","6","0","0","0","426","335","91","2","2","0","5","5","0","9","8","1","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","Tenured, professors","407","339","68","0","0","0","107","91","16","5","2","3","14","11","3","0","0","0","274","228","46","0","0","0","3","3","0","4","4","0","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","Tenured, associate professors","247","174","73","0","0","0","67","46","21","15","10","5","9","6","3","0","0","0","149","105","44","2","2","0","2","2","0","3","3","0","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","Tenured, assistant professors","7","4","3","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","2","1","1","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","Tenured, no academic rank","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","On-Tenure track total","179","111","68","0","0","0","34","18","16","4","1","3","6","6","0","1","0","1","84","51","33","2","1","1","4","2","2","44","32","12","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","On-tenure track, professors","4","4","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","On-tenure track, associate professors","11","6","5","0","0","0","4","2","2","1","0","1","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","1","1","0","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","On-tenure track, assistant professors","163","100","63","0","0","0","29","15","14","3","1","2","6","6","0","1","0","1","75","44","31","2","1","1","4","2","2","43","31","12","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","On-tenure track, no academic rank","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","Not on tenure track/No tenure system system total","89","46","43","0","0","0","16","8","8","5","5","0","2","2","0","0","0","0","58","27","31","1","1","0","1","0","1","6","3","3","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","Not on tenure/no tenure system, lecturers","81","44","37","0","0","0","16","8","8","5","5","0","2","2","0","0","0","0","53","26","27","1","1","0","0","0","0","4","2","2","-2"
"139755","Georgia Institute of Technology-Main Campus","2020","Not on tenure/no tenure system, no academic rank","8","2","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","4","0","0","0","1","0","1","2","1","1","-2"
"139959","University of Georgia","2020","Tenured total","1244","822","422","5","3","2","142","104","38","67","35","32","37","23","14","0","0","0","910","606","304","3","2","1","65","36","29","15","13","2","-2"
"139959","University of Georgia","2020","Tenured, professors","724","516","208","4","2","2","83","62","21","43","25","18","22","15","7","0","0","0","531","387","144","1","1","0","32","17","15","8","7","1","-2"
"139959","University of Georgia","2020","Tenured, associate professors","519","305","214","1","1","0","59","42","17","24","10","14","15","8","7","0","0","0","378","218","160","2","1","1","33","19","14","7","6","1","-2"
"139959","University of Georgia","2020","Tenured, assistant professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"139959","University of Georgia","2020","On-Tenure track total","392","194","198","1","1","0","42","18","24","22","10","12","9","4","5","0","0","0","193","96","97","3","1","2","68","34","34","54","30","24","-2"
"139959","University of Georgia","2020","On-tenure track, professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"139959","University of Georgia","2020","On-tenure track, associate professors","20","9","11","0","0","0","5","2","3","0","0","0","0","0","0","0","0","0","11","5","6","0","0","0","4","2","2","0","0","0","-2"
"139959","University of Georgia","2020","On-tenure track, assistant professors","369","184","185","1","1","0","37","16","21","22","10","12","9","4","5","0","0","0","180","90","90","3","1","2","64","32","32","53","30","23","-2"
"139959","University of Georgia","2020","On-tenure track, no academic rank","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"139959","University of Georgia","2020","Not on tenure track/No tenure system system total","504","236","268","1","0","1","18","8","10","20","6","14","6","4","2","0","0","0","374","172","202","5","2","3","50","21","29","30","23","7","-2"
"139959","University of Georgia","2020","Not on tenure/no tenure system, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"139959","University of Georgia","2020","Not on tenure/no tenure system, assistant professors","24","15","9","0","0","0","3","1","2","1","0","1","0","0","0","0","0","0","8","4","4","2","1","1","0","0","0","10","9","1","-2"
"139959","University of Georgia","2020","Not on tenure/no tenure system, instructors","66","33","33","1","0","1","4","2","2","1","1","0","2","0","2","0","0","0","40","22","18","0","0","0","15","7","8","3","1","2","-2"
"139959","University of Georgia","2020","Not on tenure/no tenure system, lecturers","261","125","136","0","0","0","9","4","5","10","3","7","3","3","0","0","0","0","209","98","111","1","1","0","18","7","11","11","9","2","-2"
"139959","University of Georgia","2020","Not on tenure/no tenure system, no academic rank","152","62","90","0","0","0","2","1","1","8","2","6","1","1","0","0","0","0","116","47","69","2","0","2","17","7","10","6","4","2","-2"
"140720","Paine College","2020","Tenured total","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2020","Tenured, professors","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2020","On-Tenure track total","19","13","6","0","0","0","3","3","0","11","5","6","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","3","3","0","-2"
"140720","Paine College","2020","On-tenure track, associate professors","3","3","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","-2"
"140720","Paine College","2020","On-tenure track, assistant professors","16","10","6","0","0","0","3","3","0","9","3","6","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","2","2","0","-2"
"140720","Paine College","2020","Not on tenure track/No tenure system system total","10","6","4","0","0","0","0","0","0","7","5","2","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2020","Not on tenure/no tenure system, associate professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2020","Not on tenure/no tenure system, assistant professors","3","2","1","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"140720","Paine College","2020","Not on tenure/no tenure system, instructors","6","3","3","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2020","Tenured total","69","43","26","0","0","0","18","14","4","26","17","9","1","1","0","0","0","0","15","8","7","0","0","0","2","0","2","7","3","4","-2"
"140960","Savannah State University","2020","Tenured, professors","29","23","6","0","0","0","11","10","1","12","10","2","0","0","0","0","0","0","6","3","3","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2020","Tenured, associate professors","35","18","17","0","0","0","7","4","3","11","6","5","1","1","0","0","0","0","8","4","4","0","0","0","1","0","1","7","3","4","-2"
"140960","Savannah State University","2020","Tenured, assistant professors","5","2","3","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","-2"
"140960","Savannah State University","2020","On-Tenure track total","48","23","25","0","0","0","3","2","1","20","7","13","2","1","1","1","0","1","17","10","7","1","0","1","0","0","0","4","3","1","-2"
"140960","Savannah State University","2020","On-tenure track, associate professors","3","0","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2020","On-tenure track, assistant professors","45","23","22","0","0","0","2","2","0","20","7","13","2","1","1","1","0","1","15","10","5","1","0","1","0","0","0","4","3","1","-2"
"140960","Savannah State University","2020","Not on tenure track/No tenure system system total","35","17","18","0","0","0","2","1","1","15","4","11","2","2","0","0","0","0","12","8","4","0","0","0","3","1","2","1","1","0","-2"
"140960","Savannah State University","2020","Not on tenure/no tenure system, assistant professors","3","1","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"140960","Savannah State University","2020","Not on tenure/no tenure system, instructors","19","11","8","0","0","0","2","1","1","7","3","4","2","2","0","0","0","0","5","4","1","0","0","0","2","0","2","1","1","0","-2"
"140960","Savannah State University","2020","Not on tenure/no tenure system, lecturers","9","3","6","0","0","0","0","0","0","4","0","4","0","0","0","0","0","0","4","2","2","0","0","0","1","1","0","0","0","0","-2"
"140960","Savannah State University","2020","Not on tenure/no tenure system, no academic rank","4","2","2","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"141060","Spelman College","2020","Tenured total","85","23","62","2","1","1","10","3","7","56","12","44","2","1","1","0","0","0","12","5","7","1","1","0","2","0","2","0","0","0","-2"
"141060","Spelman College","2020","Tenured, professors","24","7","17","0","0","0","6","2","4","13","2","11","0","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","-2"
"141060","Spelman College","2020","Tenured, associate professors","61","16","45","2","1","1","4","1","3","43","10","33","2","1","1","0","0","0","7","2","5","1","1","0","2","0","2","0","0","0","-2"
"141060","Spelman College","2020","On-Tenure track total","42","9","33","0","0","0","6","4","2","27","2","25","2","1","1","0","0","0","7","2","5","0","0","0","0","0","0","0","0","0","-2"
"141060","Spelman College","2020","On-tenure track, assistant professors","42","9","33","0","0","0","6","4","2","27","2","25","2","1","1","0","0","0","7","2","5","0","0","0","0","0","0","0","0","0","-2"
"141060","Spelman College","2020","Not on tenure track/No tenure system system total","52","9","43","0","0","0","3","0","3","36","4","32","6","2","4","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"141060","Spelman College","2020","Not on tenure/no tenure system, assistant professors","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"141060","Spelman College","2020","Not on tenure/no tenure system, instructors","16","1","15","0","0","0","0","0","0","15","1","14","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"141060","Spelman College","2020","Not on tenure/no tenure system, lecturers","35","8","27","0","0","0","3","0","3","20","3","17","5","2","3","0","0","0","7","3","4","0","0","0","0","0","0","0","0","0","-2"
"141574","University of Hawaii at Manoa","2020","Tenured total","729","415","314","1","1","0","215","123","92","6","3","3","8","5","3","43","12","31","405","251","154","14","3","11","0","0","0","37","17","20","-2"
"141574","University of Hawaii at Manoa","2020","Tenured, professors","427","272","155","1","1","0","127","82","45","3","1","2","6","3","3","19","6","13","255","171","84","3","0","3","0","0","0","13","8","5","-2"
"141574","University of Hawaii at Manoa","2020","Tenured, associate professors","301","143","158","0","0","0","88","41","47","3","2","1","2","2","0","24","6","18","150","80","70","11","3","8","0","0","0","23","9","14","-2"
"141574","University of Hawaii at Manoa","2020","Tenured, assistant professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","-2"
"141574","University of Hawaii at Manoa","2020","On-Tenure track total","188","105","83","0","0","0","48","32","16","3","1","2","4","1","3","12","4","8","95","53","42","14","5","9","0","0","0","12","9","3","-2"
"141574","University of Hawaii at Manoa","2020","On-tenure track, associate professors","3","2","1","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
"141574","University of Hawaii at Manoa","2020","On-tenure track, assistant professors","185","103","82","0","0","0","46","31","15","3","1","2","4","1","3","12","4","8","94","52","42","14","5","9","0","0","0","12","9","3","-2"
"141574","University of Hawaii at Manoa","2020","Not on tenure track/No tenure system system total","214","75","139","0","0","0","73","20","53","3","0","3","11","4","7","23","7","16","78","33","45","16","5","11","0","0","0","10","6","4","-2"
"141574","University of Hawaii at Manoa","2020","Not on tenure/no tenure system, professors","9","7","2","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","1","1","0","-2"
"141574","University of Hawaii at Manoa","2020","Not on tenure/no tenure system, associate professors","20","6","14","0","0","0","10","2","8","0","0","0","1","0","1","2","0","2","6","3","3","1","1","0","0","0","0","0","0","0","-2"
"141574","University of Hawaii at Manoa","2020","Not on tenure/no tenure system, assistant professors","69","28","41","0","0","0","20","6","14","1","0","1","4","2","2","3","2","1","29","12","17","7","2","5","0","0","0","5","4","1","-2"
"141574","University of Hawaii at Manoa","2020","Not on tenure/no tenure system, instructors","116","34","82","0","0","0","39","8","31","2","0","2","6","2","4","18","5","13","39","16","23","8","2","6","0","0","0","4","1","3","-2"
"141644","Hawaii Pacific University","2020","Not on tenure track/No tenure system system total","146","79","67","3","1","2","34","19","15","2","2","0","6","0","6","4","2","2","91","53","38","6","2","4","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2020","Not on tenure/no tenure system, professors","19","11","8","1","0","1","4","3","1","0","0","0","0","0","0","0","0","0","13","8","5","1","0","1","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2020","Not on tenure/no tenure system, associate professors","46","27","19","2","1","1","12","6","6","0","0","0","2","0","2","2","2","0","27","17","10","1","1","0","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2020","Not on tenure/no tenure system, assistant professors","50","26","24","0","0","0","12","7","5","0","0","0","3","0","3","1","0","1","30","18","12","4","1","3","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2020","Not on tenure/no tenure system, instructors","13","6","7","0","0","0","2","1","1","0","0","0","1","0","1","1","0","1","9","5","4","0","0","0","0","0","0","0","0","0","-2"
"141644","Hawaii Pacific University","2020","Not on tenure/no tenure system, lecturers","18","9","9","0","0","0","4","2","2","2","2","0","0","0","0","0","0","0","12","5","7","0","0","0","0","0","0","0","0","0","-2"
"142115","Boise State University","2020","Tenured total","378","217","161","2","1","1","30","20","10","2","2","0","15","7","8","0","0","0","322","181","141","3","3","0","1","1","0","3","2","1","-2"
"142115","Boise State University","2020","Tenured, professors","177","111","66","2","1","1","11","7","4","0","0","0","8","4","4","0","0","0","154","97","57","1","1","0","0","0","0","1","1","0","-2"
"142115","Boise State University","2020","Tenured, associate professors","199","105","94","0","0","0","19","13","6","2","2","0","7","3","4","0","0","0","166","83","83","2","2","0","1","1","0","2","1","1","-2"
"142115","Boise State University","2020","Tenured, assistant professors","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","-2"
"142115","Boise State University","2020","On-Tenure track total","150","79","71","0","0","0","10","4","6","0","0","0","4","1","3","0","0","0","108","57","51","3","1","2","1","1","0","24","15","9","-2"
"142115","Boise State University","2020","On-tenure track, professors","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"142115","Boise State University","2020","On-tenure track, associate professors","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","0","0","0","-2"
"142115","Boise State University","2020","On-tenure track, assistant professors","146","77","69","0","0","0","10","4","6","0","0","0","4","1","3","0","0","0","105","56","49","3","1","2","0","0","0","24","15","9","-2"
"142115","Boise State University","2020","Not on tenure track/No tenure system system total","256","106","150","0","0","0","9","4","5","1","1","0","21","10","11","1","1","0","219","86","133","2","1","1","1","1","0","2","2","0","-2"
"142115","Boise State University","2020","Not on tenure/no tenure system, professors","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","-2"
"142115","Boise State University","2020","Not on tenure/no tenure system, associate professors","26","7","19","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","24","6","18","0","0","0","0","0","0","0","0","0","-2"
"142115","Boise State University","2020","Not on tenure/no tenure system, assistant professors","59","24","35","0","0","0","1","1","0","0","0","0","9","6","3","0","0","0","49","17","32","0","0","0","0","0","0","0","0","0","-2"
"142115","Boise State University","2020","Not on tenure/no tenure system, instructors","14","9","5","0","0","0","0","0","0","0","0","0","4","1","3","0","0","0","10","8","2","0","0","0","0","0","0","0","0","0","-2"
"142115","Boise State University","2020","Not on tenure/no tenure system, lecturers","135","57","78","0","0","0","8","3","5","0","0","0","5","2","3","0","0","0","118","49","69","1","0","1","1","1","0","2","2","0","-2"
"142115","Boise State University","2020","Not on tenure/no tenure system, no academic rank","20","7","13","0","0","0","0","0","0","1","1","0","2","1","1","0","0","0","16","4","12","1","1","0","0","0","0","0","0","0","-2"
"142294","The College of Idaho","2020","Tenured total","43","23","20","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","39","23","16","1","0","1","0","0","0","1","0","1","-2"
"142294","The College of Idaho","2020","Tenured, professors","26","16","10","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","22","16","6","1","0","1","0","0","0","1","0","1","-2"
"142294","The College of Idaho","2020","Tenured, associate professors","17","7","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","7","10","0","0","0","0","0","0","0","0","0","-2"
"142294","The College of Idaho","2020","On-Tenure track total","13","10","3","0","0","0","1","1","0","0","0","0","2","2","0","0","0","0","10","7","3","0","0","0","0","0","0","0","0","0","-2"
"142294","The College of Idaho","2020","On-tenure track, professors","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","-2"
