"unitid","institution name","year","C2010_A.First or Second Major","C2010_A.CIP Code -  2010 Classification","CipTitle","C2010_A.Award Level code","C2010_A_RV.Grand total","C2010_A_RV.Grand total men","C2010_A_RV.Grand total women","C2010_A_RV.American Indian or Alaska Native total - derived","C2010_A_RV.American Indian or Alaska Native men - derived","C2010_A_RV.American Indian or Alaska Native women - derived","C2010_A_RV.Asian/Native Hawaiian/Other Pacific Islander total - derived","C2010_A_RV.Asian/Native Hawaiian/Other Pacific Islander men - derived","C2010_A_RV.Asian/Native Hawaiian/Other Pacific Islander women - derived","C2010_A_RV.Black or African American/Black non-Hispanic total - derived","C2010_A_RV.Black or African American/Black non-Hispanic men - derived","C2010_A_RV.Black or African American/Black non-Hispanic women - derived","C2010_A_RV.Hispanic or Latino/Hispanic total - derived","C2010_A_RV.Hispanic or Latino/Hispanic men - derived","C2010_A_RV.Hispanic or Latino/Hispanic women - derived","C2010_A_RV.White/White non-Hispanic total - derived","C2010_A_RV.White/White non-Hispanic men - derived","C2010_A_RV.White/White non-Hispanic women - derived","C2010_A_RV.American Indian or Alaska Native total - new","C2010_A_RV.American Indian or Alaska Native men - new","C2010_A_RV.American Indian or Alaska Native women - new","C2010_A_RV.Asian total - new","C2010_A_RV.Asian men - new","C2010_A_RV.Asian women - new","C2010_A_RV.Black or African American total - new","C2010_A_RV.Black or African American men - new","C2010_A_RV.Black or African American women - new","C2010_A_RV.Hispanic or Latino total - new","C2010_A_RV.Hispanic or Latino men - new","C2010_A_RV.Hispanic or Latino women - new","C2010_A_RV.Native Hawaiian or Other Pacific Islander total - new","C2010_A_RV.Native Hawaiian or Other Pacific Islander men - new","C2010_A_RV.Native Hawaiian or Other Pacific Islander women - new","C2010_A_RV.White total - new","C2010_A_RV.White men - new","C2010_A_RV.White women - new","C2010_A_RV.Two or more races total - new","C2010_A_RV.Two or more races men - new","C2010_A_RV.Two or more races women - new","C2010_A_RV.American Indian or Alaska Native total - old","C2010_A_RV.American Indian or Alaska Native men - old","C2010_A_RV.American Indian or Alaska Native women - old","C2010_A_RV.Asian or Pacific Islander total - old","C2010_A_RV.Asian or Pacific Islander men - old","C2010_A_RV.Asian or Pacific Islander women - old","C2010_A_RV.Black non-Hispanic  total - old","C2010_A_RV.Black non-Hispanic men - old","C2010_A_RV.Black non-Hispanic women - old","C2010_A_RV.Hispanic total - old","C2010_A_RV.Hispanic men - old","C2010_A_RV.Hispanic women - old","C2010_A_RV.White non-Hispanic total - old","C2010_A_RV.White non-Hispanic men - old","C2010_A_RV.White non-Hispanic women - old","C2010_A_RV.Race/ethnicity unknown total","C2010_A_RV.Race/ethnicity unknown men","C2010_A_RV.Race/ethnicity unknown women","C2010_A_RV.Nonresident alien total","C2010_A_RV.Nonresident alien men","C2010_A_RV.Nonresident alien women","IDX_C"
"110404","California Institute of Technology","2010","First major","'40.0601'","Geology/Earth Science, General","Degrees total","4","3","1","0","0","0","0","0","0","0","0","0","1","0","1","3","3","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","3","3","0","0","0","0","0","0","0","-2"
"110404","California Institute of Technology","2010","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","4","3","1","0","0","0","0","0","0","0","0","0","1","0","1","3","3","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","3","3","0","0","0","0","0","0","0","-2"
"110404","California Institute of Technology","2010","First major","'40.0601'","Geology/Earth Science, General","Doctor's degree - research/scholarship (new degree classification)","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","-2"
"110404","California Institute of Technology","2010","First major","'40.0602'","Geochemistry","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110404","California Institute of Technology","2010","First major","'40.0602'","Geochemistry","Master's degree","2","0","2","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110404","California Institute of Technology","2010","First major","'40.0602'","Geochemistry","Degrees total","4","0","4","0","0","0","1","0","1","0","0","0","0","0","0","2","0","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","0","1","0","0","0","0","0","0","2","0","2","0","0","0","1","0","1","-2"
"110404","California Institute of Technology","2010","First major","'40.0602'","Geochemistry","Degrees/certificates total","4","0","4","0","0","0","1","0","1","0","0","0","0","0","0","2","0","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","0","1","0","0","0","0","0","0","2","0","2","0","0","0","1","0","1","-2"
"110404","California Institute of Technology","2010","First major","'40.0602'","Geochemistry","Doctor's degree - research/scholarship (new degree classification)","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","-2"
"110404","California Institute of Technology","2010","First major","'40.0603'","Geophysics and Seismology","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110404","California Institute of Technology","2010","First major","'40.0603'","Geophysics and Seismology","Master's degree","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","-2"
"110404","California Institute of Technology","2010","First major","'40.0603'","Geophysics and Seismology","Degrees total","8","5","3","0","0","0","1","1","0","0","0","0","0","0","0","5","2","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","0","0","0","0","0","5","2","3","0","0","0","2","2","0","-2"
"110404","California Institute of Technology","2010","First major","'40.0603'","Geophysics and Seismology","Degrees/certificates total","8","5","3","0","0","0","1","1","0","0","0","0","0","0","0","5","2","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","0","0","0","0","0","5","2","3","0","0","0","2","2","0","-2"
"110404","California Institute of Technology","2010","First major","'40.0603'","Geophysics and Seismology","Doctor's degree - research/scholarship (new degree classification)","4","3","1","0","0","0","1","1","0","0","0","0","0","0","0","2","1","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","0","0","0","0","0","2","1","1","0","0","0","1","1","0","-2"
"110404","California Institute of Technology","2010","First major","'40.08'","Physics","Bachelor's degree","25","21","4","0","0","0","7","5","2","0","0","0","0","0","0","17","15","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","7","5","2","0","0","0","0","0","0","17","15","2","0","0","0","1","1","0","-2"
"110404","California Institute of Technology","2010","First major","'40.08'","Physics","Master's degree","8","7","1","0","0","0","1","1","0","0","0","0","0","0","0","4","4","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","0","0","0","0","0","4","4","0","0","0","0","3","2","1","-2"
"110404","California Institute of Technology","2010","First major","'40.08'","Physics","Degrees total","44","36","8","0","0","0","9","7","2","0","0","0","0","0","0","26","23","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","9","7","2","0","0","0","0","0","0","26","23","3","0","0","0","9","6","3","-2"
"110404","California Institute of Technology","2010","First major","'40.08'","Physics","Degrees/certificates total","44","36","8","0","0","0","9","7","2","0","0","0","0","0","0","26","23","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","9","7","2","0","0","0","0","0","0","26","23","3","0","0","0","9","6","3","-2"
"110404","California Institute of Technology","2010","First major","'40.08'","Physics","Doctor's degree - research/scholarship (new degree classification)","11","8","3","0","0","0","1","1","0","0","0","0","0","0","0","5","4","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","0","0","0","0","0","5","4","1","0","0","0","5","3","2","-2"
"110404","California Institute of Technology","2010","First major","'40.0801'","Physics, General","Bachelor's degree","25","21","4","0","0","0","7","5","2","0","0","0","0","0","0","17","15","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","7","5","2","0","0","0","0","0","0","17","15","2","0","0","0","1","1","0","-2"
"110404","California Institute of Technology","2010","First major","'40.0801'","Physics, General","Master's degree","8","7","1","0","0","0","1","1","0","0","0","0","0","0","0","4","4","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","0","0","0","0","0","4","4","0","0","0","0","3","2","1","-2"
"110404","California Institute of Technology","2010","First major","'40.0801'","Physics, General","Degrees total","44","36","8","0","0","0","9","7","2","0","0","0","0","0","0","26","23","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","9","7","2","0","0","0","0","0","0","26","23","3","0","0","0","9","6","3","-2"
"110404","California Institute of Technology","2010","First major","'40.0801'","Physics, General","Degrees/certificates total","44","36","8","0","0","0","9","7","2","0","0","0","0","0","0","26","23","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","9","7","2","0","0","0","0","0","0","26","23","3","0","0","0","9","6","3","-2"
"110404","California Institute of Technology","2010","First major","'40.0801'","Physics, General","Doctor's degree - research/scholarship (new degree classification)","11","8","3","0","0","0","1","1","0","0","0","0","0","0","0","5","4","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","0","0","0","0","0","5","4","1","0","0","0","5","3","2","-2"
"110538","California State University-Chico","2010","First major","'40'","Physical Sciences","Bachelor's degree","22","19","3","2","1","1","0","0","0","0","0","0","0","0","0","13","11","2",,,,,,,,,,,,,,,,,,,,,,"2","1","1","0","0","0","0","0","0","0","0","0","13","11","2","7","7","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40'","Physical Sciences","Master's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40'","Physical Sciences","Degrees total","23","20","3","2","1","1","0","0","0","0","0","0","0","0","0","14","12","2",,,,,,,,,,,,,,,,,,,,,,"2","1","1","0","0","0","0","0","0","0","0","0","14","12","2","7","7","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40'","Physical Sciences","Degrees/certificates total","23","20","3","2","1","1","0","0","0","0","0","0","0","0","0","14","12","2",,,,,,,,,,,,,,,,,,,,,,"2","1","1","0","0","0","0","0","0","0","0","0","14","12","2","7","7","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.05'","Chemistry","Bachelor's degree","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.05'","Chemistry","Degrees total","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.05'","Chemistry","Degrees/certificates total","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0501'","Chemistry, General","Bachelor's degree","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0501'","Chemistry, General","Degrees total","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0501'","Chemistry, General","Degrees/certificates total","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.06'","Geological and Earth Sciences/Geosciences","Bachelor's degree","10","8","2","1","0","1","0","0","0","0","0","0","0","0","0","7","6","1",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","0","0","0","7","6","1","2","2","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.06'","Geological and Earth Sciences/Geosciences","Master's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees total","11","9","2","1","0","1","0","0","0","0","0","0","0","0","0","8","7","1",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","0","0","0","8","7","1","2","2","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.06'","Geological and Earth Sciences/Geosciences","Degrees/certificates total","11","9","2","1","0","1","0","0","0","0","0","0","0","0","0","8","7","1",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","0","0","0","8","7","1","2","2","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0601'","Geology/Earth Science, General","Bachelor's degree","8","6","2","1","0","1","0","0","0","0","0","0","0","0","0","5","4","1",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","0","0","0","5","4","1","2","2","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0601'","Geology/Earth Science, General","Degrees total","8","6","2","1","0","1","0","0","0","0","0","0","0","0","0","5","4","1",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","0","0","0","5","4","1","2","2","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0601'","Geology/Earth Science, General","Degrees/certificates total","8","6","2","1","0","1","0","0","0","0","0","0","0","0","0","5","4","1",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","0","0","0","5","4","1","2","2","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Bachelor's degree","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Master's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Degrees total","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0699'","Geological and Earth Sciences/Geosciences, Other","Degrees/certificates total","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.08'","Physics","Bachelor's degree","9","9","0","1","1","0","0","0","0","0","0","0","0","0","0","3","3","0",,,,,,,,,,,,,,,,,,,,,,"1","1","0","0","0","0","0","0","0","0","0","0","3","3","0","5","5","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.08'","Physics","Degrees total","9","9","0","1","1","0","0","0","0","0","0","0","0","0","0","3","3","0",,,,,,,,,,,,,,,,,,,,,,"1","1","0","0","0","0","0","0","0","0","0","0","3","3","0","5","5","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.08'","Physics","Degrees/certificates total","9","9","0","1","1","0","0","0","0","0","0","0","0","0","0","3","3","0",,,,,,,,,,,,,,,,,,,,,,"1","1","0","0","0","0","0","0","0","0","0","0","3","3","0","5","5","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0801'","Physics, General","Bachelor's degree","9","9","0","1","1","0","0","0","0","0","0","0","0","0","0","3","3","0",,,,,,,,,,,,,,,,,,,,,,"1","1","0","0","0","0","0","0","0","0","0","0","3","3","0","5","5","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0801'","Physics, General","Degrees total","9","9","0","1","1","0","0","0","0","0","0","0","0","0","0","3","3","0",,,,,,,,,,,,,,,,,,,,,,"1","1","0","0","0","0","0","0","0","0","0","0","3","3","0","5","5","0","0","0","0","-2"
"110538","California State University-Chico","2010","First major","'40.0801'","Physics, General","Degrees/certificates total","9","9","0","1","1","0","0","0","0","0","0","0","0","0","0","3","3","0",,,,,,,,,,,,,,,,,,,,,,"1","1","0","0","0","0","0","0","0","0","0","0","3","3","0","5","5","0","0","0","0","-2"
"110538","California State University-Chico","2010","Second major","'40'","Physical Sciences","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110538","California State University-Chico","2010","Second major","'40'","Physical Sciences","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110538","California State University-Chico","2010","Second major","'40'","Physical Sciences","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110538","California State University-Chico","2010","Second major","'40.05'","Chemistry","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110538","California State University-Chico","2010","Second major","'40.05'","Chemistry","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110538","California State University-Chico","2010","Second major","'40.05'","Chemistry","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110538","California State University-Chico","2010","Second major","'40.0501'","Chemistry, General","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110538","California State University-Chico","2010","Second major","'40.0501'","Chemistry, General","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110538","California State University-Chico","2010","Second major","'40.0501'","Chemistry, General","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40'","Physical Sciences","Bachelor's degree","224","141","83","0","0","0","117","72","45","0","0","0","8","2","6","72","48","24",,,,,,,,,,,,,,,,,,,,,,"0","0","0","117","72","45","0","0","0","8","2","6","72","48","24","13","10","3","14","9","5","-2"
"110635","University of California-Berkeley","2010","First major","'40'","Physical Sciences","Master's degree","57","39","18","0","0","0","9","3","6","0","0","0","3","2","1","30","21","9",,,,,,,,,,,,,,,,,,,,,,"0","0","0","9","3","6","0","0","0","3","2","1","30","21","9","9","9","0","6","4","2","-2"
"110635","University of California-Berkeley","2010","First major","'40'","Physical Sciences","Degrees total","431","284","147","1","0","1","146","86","60","0","0","0","19","10","9","192","134","58",,,,,,,,,,,,,,,,,,,,,,"1","0","1","146","86","60","0","0","0","19","10","9","192","134","58","34","28","6","39","26","13","-2"
"110635","University of California-Berkeley","2010","First major","'40'","Physical Sciences","Degrees/certificates total","431","284","147","1","0","1","146","86","60","0","0","0","19","10","9","192","134","58",,,,,,,,,,,,,,,,,,,,,,"1","0","1","146","86","60","0","0","0","19","10","9","192","134","58","34","28","6","39","26","13","-2"
"110635","University of California-Berkeley","2010","First major","'40'","Physical Sciences","Doctor's degree - research/scholarship (new degree classification)","150","104","46","1","0","1","20","11","9","0","0","0","8","6","2","90","65","25",,,,,,,,,,,,,,,,,,,,,,"1","0","1","20","11","9","0","0","0","8","6","2","90","65","25","12","9","3","19","13","6","-2"
"110635","University of California-Berkeley","2010","First major","'40.02'","Astronomy and Astrophysics","Bachelor's degree","28","22","6","0","0","0","12","9","3","0","0","0","3","1","2","9","8","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","12","9","3","0","0","0","3","1","2","9","8","1","2","2","0","2","2","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.02'","Astronomy and Astrophysics","Master's degree","7","4","3","0","0","0","0","0","0","0","0","0","0","0","0","6","3","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","6","3","3","1","1","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.02'","Astronomy and Astrophysics","Degrees total","41","29","12","1","0","1","12","9","3","0","0","0","3","1","2","19","13","6",,,,,,,,,,,,,,,,,,,,,,"1","0","1","12","9","3","0","0","0","3","1","2","19","13","6","4","4","0","2","2","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.02'","Astronomy and Astrophysics","Degrees/certificates total","41","29","12","1","0","1","12","9","3","0","0","0","3","1","2","19","13","6",,,,,,,,,,,,,,,,,,,,,,"1","0","1","12","9","3","0","0","0","3","1","2","19","13","6","4","4","0","2","2","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.02'","Astronomy and Astrophysics","Doctor's degree - research/scholarship (new degree classification)","6","3","3","1","0","1","0","0","0","0","0","0","0","0","0","4","2","2",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","0","0","0","4","2","2","1","1","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.0201'","Astronomy","Master's degree","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.0201'","Astronomy","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.0201'","Astronomy","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.0202'","Astrophysics","Bachelor's degree","27","22","5","0","0","0","12","9","3","0","0","0","2","1","1","9","8","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","12","9","3","0","0","0","2","1","1","9","8","1","2","2","0","2","2","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.0202'","Astrophysics","Master's degree","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","1","1","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.0202'","Astrophysics","Degrees total","39","29","10","1","0","1","12","9","3","0","0","0","2","1","1","18","13","5",,,,,,,,,,,,,,,,,,,,,,"1","0","1","12","9","3","0","0","0","2","1","1","18","13","5","4","4","0","2","2","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.0202'","Astrophysics","Degrees/certificates total","39","29","10","1","0","1","12","9","3","0","0","0","2","1","1","18","13","5",,,,,,,,,,,,,,,,,,,,,,"1","0","1","12","9","3","0","0","0","2","1","1","18","13","5","4","4","0","2","2","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.0202'","Astrophysics","Doctor's degree - research/scholarship (new degree classification)","6","3","3","1","0","1","0","0","0","0","0","0","0","0","0","4","2","2",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","0","0","0","4","2","2","1","1","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.0203'","Planetary Astronomy and Science","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.0203'","Planetary Astronomy and Science","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.0203'","Planetary Astronomy and Science","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.04'","Atmospheric Sciences and Meteorology","Bachelor's degree","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees total","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.04'","Atmospheric Sciences and Meteorology","Degrees/certificates total","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"110635","University of California-Berkeley","2010","First major","'40.0401'","Atmospheric Sciences and Meteorology, General","Bachelor's degree","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
