"unitid","institution name","year","C2009_A.CIP Code -  2000 Classification","CipTitle","C2009_A.First or Second Major","C2009_A.Award Level code","C2009_A_RV.Grand total","C2009_A_RV.Grand total men","C2009_A_RV.Grand total women","C2009_A_RV.American Indian or Alaska Native total - derived","C2009_A_RV.American Indian or Alaska Native men - derived","C2009_A_RV.American Indian or Alaska Native women - derived","C2009_A_RV.Asian/Native Hawaiian/Other Pacific Islander total - derived","C2009_A_RV.Asian/Native Hawaiian/Other Pacific Islander men - derived","C2009_A_RV.Asian/Native Hawaiian/Other Pacific Islander women - derived","C2009_A_RV.Black or African American/Black non-Hispanic total - derived","C2009_A_RV.Black or African American/Black non-Hispanic men - derived","C2009_A_RV.Black or African American/Black non-Hispanic women - derived","C2009_A_RV.Hispanic or Latino/Hispanic total - derived","C2009_A_RV.Hispanic or Latino/Hispanic men - derived","C2009_A_RV.Hispanic or Latino/Hispanic women - derived","C2009_A_RV.White/White non-Hispanic total - derived","C2009_A_RV.White/White non-Hispanic men - derived","C2009_A_RV.White/White non-Hispanic women - derived","C2009_A_RV.American Indian or Alaska Native total - new","C2009_A_RV.American Indian or Alaska Native men - new","C2009_A_RV.American Indian or Alaska Native women - new","C2009_A_RV.Asian total - new","C2009_A_RV.Asian men - new","C2009_A_RV.Asian women - new","C2009_A_RV.Black or African American total - new","C2009_A_RV.Black or African American men - new","C2009_A_RV.Black or African American women - new","C2009_A_RV.Hispanic or Latino total - new","C2009_A_RV.Hispanic or Latino men - new","C2009_A_RV.Hispanic or Latino women - new","C2009_A_RV.Native Hawaiian or Other Pacific Islander total - new","C2009_A_RV.Native Hawaiian or Other Pacific Islander men - new","C2009_A_RV.Native Hawaiian or Other Pacific Islander women - new","C2009_A_RV.White total - new","C2009_A_RV.White men - new","C2009_A_RV.White women - new","C2009_A_RV.Two or more races total - new","C2009_A_RV.Two or more races men - new","C2009_A_RV.Two or more races women - new","C2009_A_RV.American Indian or Alaska Native total - old","C2009_A_RV.American Indian or Alaska Native men - old","C2009_A_RV.American Indian or Alaska Native women - old","C2009_A_RV.Asian or Pacific Islander total - old","C2009_A_RV.Asian or Pacific Islander men - old","C2009_A_RV.Asian or Pacific Islander women - old","C2009_A_RV.Black non-Hispanic  total - old","C2009_A_RV.Black non-Hispanic men - old","C2009_A_RV.Black non-Hispanic women - old","C2009_A_RV.Hispanic total - old","C2009_A_RV.Hispanic men - old","C2009_A_RV.Hispanic women - old","C2009_A_RV.White non-Hispanic total - old","C2009_A_RV.White non-Hispanic men - old","C2009_A_RV.White non-Hispanic women - old","C2009_A_RV.Race/ethnicity unknown total","C2009_A_RV.Race/ethnicity unknown men","C2009_A_RV.Race/ethnicity unknown women","C2009_A_RV.Nonresident alien total","C2009_A_RV.Nonresident alien men","C2009_A_RV.Nonresident alien women","IDX_C"
"112075","Concordia University-Irvine","2009","'40.0501'","Chemistry, General","First major","Degrees total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","-2"
"112075","Concordia University-Irvine","2009","'40.0501'","Chemistry, General","First major","Degrees/certificates total","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","-2"
"114433","Feather River Community College District","2009","'40'","Physical sciences.","First major","Associate's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114433","Feather River Community College District","2009","'40'","Physical sciences.","First major","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114433","Feather River Community College District","2009","'40'","Physical sciences.","First major","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114433","Feather River Community College District","2009","'40.01'","Physical Sciences","First major","Associate's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114433","Feather River Community College District","2009","'40.01'","Physical Sciences","First major","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114433","Feather River Community College District","2009","'40.01'","Physical Sciences","First major","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114433","Feather River Community College District","2009","'40.0101'","Physical Sciences","First major","Associate's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114433","Feather River Community College District","2009","'40.0101'","Physical Sciences","First major","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114433","Feather River Community College District","2009","'40.0101'","Physical Sciences","First major","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114716","Foothill College","2009","'40'","Physical sciences.","First major","Associate's degree","6","5","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"2","2","0","2","1","1","-2"
"114716","Foothill College","2009","'40'","Physical sciences.","First major","Degrees total","6","5","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"2","2","0","2","1","1","-2"
"114716","Foothill College","2009","'40'","Physical sciences.","First major","Degrees/certificates total","6","5","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"2","2","0","2","1","1","-2"
"114716","Foothill College","2009","'40.05'","Chemistry","First major","Associate's degree","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"2","2","0","1","0","1","-2"
"114716","Foothill College","2009","'40.05'","Chemistry","First major","Degrees total","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"2","2","0","1","0","1","-2"
"114716","Foothill College","2009","'40.05'","Chemistry","First major","Degrees/certificates total","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"2","2","0","1","0","1","-2"
"114716","Foothill College","2009","'40.0501'","Chemistry, General","First major","Associate's degree","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"2","2","0","1","0","1","-2"
"114716","Foothill College","2009","'40.0501'","Chemistry, General","First major","Degrees total","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"2","2","0","1","0","1","-2"
"114716","Foothill College","2009","'40.0501'","Chemistry, General","First major","Degrees/certificates total","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"2","2","0","1","0","1","-2"
"114716","Foothill College","2009","'40.06'","Geological and Earth Sciences/Geosciences","First major","Associate's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114716","Foothill College","2009","'40.06'","Geological and Earth Sciences/Geosciences","First major","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114716","Foothill College","2009","'40.06'","Geological and Earth Sciences/Geosciences","First major","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114716","Foothill College","2009","'40.0601'","Geology/Earth Science, General","First major","Associate's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114716","Foothill College","2009","'40.0601'","Geology/Earth Science, General","First major","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114716","Foothill College","2009","'40.0601'","Geology/Earth Science, General","First major","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","0","0","0","-2"
"114716","Foothill College","2009","'40.08'","Physics","First major","Associate's degree","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"114716","Foothill College","2009","'40.08'","Physics","First major","Degrees total","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"114716","Foothill College","2009","'40.08'","Physics","First major","Degrees/certificates total","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"114716","Foothill College","2009","'40.0801'","Physics, General","First major","Associate's degree","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"114716","Foothill College","2009","'40.0801'","Physics, General","First major","Degrees total","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"114716","Foothill College","2009","'40.0801'","Physics, General","First major","Degrees/certificates total","3","3","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",,,,,,,,,,,,,,,,"0","0","0","1","1","0","-2"
"114813","Fresno Pacific University","2009","'40'","Physical sciences.","First major","Bachelor's degree","4","2","2","1","0","1","0","0","0","0","0","0","1","0","1","1","1","0",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","1","0","-2"
"114813","Fresno Pacific University","2009","'40'","Physical sciences.","First major","Degrees total","4","2","2","1","0","1","0","0","0","0","0","0","1","0","1","1","1","0",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","1","0","-2"
"114813","Fresno Pacific University","2009","'40'","Physical sciences.","First major","Degrees/certificates total","4","2","2","1","0","1","0","0","0","0","0","0","1","0","1","1","1","0",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","1","0","-2"
"114813","Fresno Pacific University","2009","'40'","Physical sciences.","Second major","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40'","Physical sciences.","Second major","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40'","Physical sciences.","Second major","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.05'","Chemistry","First major","Bachelor's degree","3","1","2","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","-2"
"114813","Fresno Pacific University","2009","'40.05'","Chemistry","First major","Degrees total","3","1","2","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","-2"
"114813","Fresno Pacific University","2009","'40.05'","Chemistry","First major","Degrees/certificates total","3","1","2","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","-2"
"114813","Fresno Pacific University","2009","'40.05'","Chemistry","Second major","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.05'","Chemistry","Second major","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.05'","Chemistry","Second major","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.0501'","Chemistry, General","First major","Bachelor's degree","3","1","2","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","-2"
"114813","Fresno Pacific University","2009","'40.0501'","Chemistry, General","First major","Degrees total","3","1","2","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","-2"
"114813","Fresno Pacific University","2009","'40.0501'","Chemistry, General","First major","Degrees/certificates total","3","1","2","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","-2"
"114813","Fresno Pacific University","2009","'40.0501'","Chemistry, General","Second major","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.0501'","Chemistry, General","Second major","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.0501'","Chemistry, General","Second major","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.08'","Physics","First major","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.08'","Physics","First major","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.08'","Physics","First major","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.08'","Physics","Second major","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.08'","Physics","Second major","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.08'","Physics","Second major","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.0801'","Physics, General","First major","Bachelor's degree","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.0801'","Physics, General","First major","Degrees total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.0801'","Physics, General","First major","Degrees/certificates total","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.0801'","Physics, General","Second major","Bachelor's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.0801'","Physics, General","Second major","Degrees total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"114813","Fresno Pacific University","2009","'40.0801'","Physics, General","Second major","Degrees/certificates total","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"117140","University of La Verne","2009","'40'","Physical sciences.","First major","Bachelor's degree","5","1","4","0","0","0","2","1","1","0","0","0","0","0","0","3","0","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","1","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","-2"
"117140","University of La Verne","2009","'40'","Physical sciences.","First major","Degrees total","5","1","4","0","0","0","2","1","1","0","0","0","0","0","0","3","0","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","1","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","-2"
"117140","University of La Verne","2009","'40'","Physical sciences.","First major","Degrees/certificates total","5","1","4","0","0","0","2","1","1","0","0","0","0","0","0","3","0","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","1","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","-2"
"117140","University of La Verne","2009","'40.05'","Chemistry","First major","Bachelor's degree","5","1","4","0","0","0","2","1","1","0","0","0","0","0","0","3","0","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","1","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","-2"
"117140","University of La Verne","2009","'40.05'","Chemistry","First major","Degrees total","5","1","4","0","0","0","2","1","1","0","0","0","0","0","0","3","0","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","1","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","-2"
"117140","University of La Verne","2009","'40.05'","Chemistry","First major","Degrees/certificates total","5","1","4","0","0","0","2","1","1","0","0","0","0","0","0","3","0","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","1","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","-2"
"117140","University of La Verne","2009","'40.0501'","Chemistry, General","First major","Bachelor's degree","5","1","4","0","0","0","2","1","1","0","0","0","0","0","0","3","0","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","1","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","-2"
"117140","University of La Verne","2009","'40.0501'","Chemistry, General","First major","Degrees total","5","1","4","0","0","0","2","1","1","0","0","0","0","0","0","3","0","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","1","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","-2"
"117140","University of La Verne","2009","'40.0501'","Chemistry, General","First major","Degrees/certificates total","5","1","4","0","0","0","2","1","1","0","0","0","0","0","0","3","0","3",,,,,,,,,,,,,,,,,,,,,,"0","0","0","2","1","1","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","-2"
"117627","La Sierra University","2009","'40'","Physical sciences.","First major","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"117627","La Sierra University","2009","'40'","Physical sciences.","First major","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"117627","La Sierra University","2009","'40'","Physical sciences.","First major","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"117627","La Sierra University","2009","'40.05'","Chemistry","First major","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"117627","La Sierra University","2009","'40.05'","Chemistry","First major","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"117627","La Sierra University","2009","'40.05'","Chemistry","First major","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"117627","La Sierra University","2009","'40.0501'","Chemistry, General","First major","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"117627","La Sierra University","2009","'40.0501'","Chemistry, General","First major","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"117627","La Sierra University","2009","'40.0501'","Chemistry, General","First major","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","-2"
"117636","Loma Linda University","2009","'40'","Physical sciences.","First major","Bachelor's degree","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"117636","Loma Linda University","2009","'40'","Physical sciences.","First major","Master's degree","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"117636","Loma Linda University","2009","'40'","Physical sciences.","First major","Degrees total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"117636","Loma Linda University","2009","'40'","Physical sciences.","First major","Degrees/certificates total","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
"117636","Loma Linda University","2009","'40'","Physical sciences.","First major","Doctor's degree - research/scholarship (new degree classification)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2"
